!Series_title	"Differential yeast gene transcription during brewery propagation"
!Series_geo_accession	"GSE16376"
!Series_sample_id	"GSM410831 GSM410832 GSM410833 GSM410834 GSM410835 GSM410836 GSM410837 GSM410838 GSM410839 GSM410840 GSM410841 GSM410842"
!Series_platform_id	"GPL2529"
!Series_platform_taxid	"4896"
!Series_platform_taxid	"4932"
!Series_sample_taxid	"27292"
!Sample_title	"Prop_0h_A"	"Prop_0h_B"	"Prop_0h_C"	"Prop_4h_A"	"Prop_4h_B"	"Prop_4h_C"	"Prop_8h_A"	"Prop_8h_B"	"Prop_8h_C"	"Prop_30h_A"	"Prop_30h_B"	"Prop_30h_C"
!Sample_geo_accession	"GSM410831"	"GSM410832"	"GSM410833"	"GSM410834"	"GSM410835"	"GSM410836"	"GSM410837"	"GSM410838"	"GSM410839"	"GSM410840"	"GSM410841"	"GSM410842"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_description	"Prop_0h_A"	"Prop_0h_B"	"Prop_0h_C"	"Prop_4h_A"	"Prop_4h_B"	"Prop_4h_C"	"Prop_8h_A"	"Prop_8h_B"	"Prop_8h_C"	"Prop_30h_A"	"Prop_30h_B"	"Prop_30h_C"
!Sample_platform_id	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"	"GPL2529"
!Sample_data_row_count	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"	"10928"
!series_matrix_table_begin
"ID_REF"	"GSM410831"	"GSM410832"	"GSM410833"	"GSM410834"	"GSM410835"	"GSM410836"	"GSM410837"	"GSM410838"	"GSM410839"	"GSM410840"	"GSM410841"	"GSM410842"
"1769427_at"	17.452	12.5003	15.59	0.927758	2.10196	0.135457	0.209299	7.65403	16.2333	6.44565	6.23422	5.86573
"1769428_at"	61.8502	102.494	280.82	181.898	160.505	199.24	91.5317	58.7369	39.7278	44.4089	82.2737	54.8265
"1769430_at"	0.977031	9.46857	2.93464	0.375163	0.433454	1.69376	9.34279	4.73227	12.0577	7.75854	8.5183	0.307754
"1769431_at"	36.9795	220.466	479.459	17.1009	15.5209	12.9946	12.7495	27.0395	8.50269	15.6172	35.9081	45.0153
"1769432_at"	6.91065	5.86823	0.340033	3.13854	1.14532	2.65183	6.51253	5.17985	3.66342	6.01774	0.544764	0.647766
"1769433_at"	7.75776	7.34549	0.98943	0.842261	1.45453	0.398036	2.98589	1.40701	0.971044	0.614858	0.860047	0.73296
"1769434_at"	263.542	514.015	1170.21	63.7999	47.9238	72.5225	87.545	82.0527	39.6743	80.3619	107.171	94.5658
"1769435_at"	72.3007	121.113	189.064	58.9747	51.0956	33.9314	77.0464	66.6287	46.1655	78.4818	117.795	103.796
"1769436_at"	2.0825	8.56384	8.35924	2.76791	3.35896	3.45187	3.387	2.15498	1.36941	7.75675	7.32214	2.20133
"1769437_at"	7.56001	4.57095	7.17501	3.24979	1.7215	2.84013	4.26476	0.709858	3.52228	0.491315	2.64374	4.00715
"1769438_at"	13.4051	10.1599	2.71591	2.34118	0.141498	0.103858	15.3883	0.888924	2.3202	2.87544	13.7842	0.546116
"1769439_at"	6.8256	0.197573	0.768591	0.89952	3.06273	0.0716634	0.314752	0.717675	0.239872	0.153971	1.19475	0.534717
"1769440_at"	9.80476	7.52423	13.9598	1.99023	0.273191	2.64742	1.21378	7.03769	7.72359	10.094	5.40401	3.86787
"1769442_at"	59.1436	82.6319	192.189	24.8899	32.5408	27.3487	28.3184	28.5958	14.543	18.8783	49.1963	46.6428
"1769443_at"	15.3082	18.9284	30.1399	7.14195	9.30729	10.1562	51.0397	40.3788	41.1906	56.7946	73.3814	96.4378
"1769444_at"	2.6478	5.31665	1.45313	3.58886	0.265687	0.288349	2.24694	9.30742	5.71958	9.06402	7.04104	4.07488
"1769445_at"	12.3861	0.31482	1.85898	0.864937	1.94811	0.303954	2.87364	1.54767	3.81643	0.539296	2.34136	2.32398
"1769446_at"	71.4006	86.5147	137.462	55.331	61.3569	52.1234	21.1225	41.244	21.8981	74.9446	78.7063	95.4774
"1769447_at"	3.21561	8.17635	5.41402	0.773219	2.0218	0.242295	0.645448	4.57868	1.40924	1.37914	1.77445	0.293605
"1769448_at"	209.186	314.5	609.369	66.8331	98.7463	91.5438	187.336	290.755	98.9787	243.043	326.599	386.333
"1769449_at"	4.0961	3.05017	4.66932	0.346978	4.10547	0.680229	4.6841	7.23529	0.456676	0.774552	1.73195	0.433357
"1769450_at"	28.6071	179.317	258.344	119.812	87.9843	88.4068	20.4392	27.5009	10.199	24.3224	31.8732	28.5771
"1769451_at"	195.506	206.804	683.343	102.874	111.756	115.11	174.251	110.849	85.8035	238.458	204.906	180.77
"1769452_at"	1194.35	273.436	553.296	131.555	140.867	137.216	99.4098	121.812	26.2527	90.2584	138.166	73.5931
"1769453_at"	2.67714	7.4673	14.1644	2.57762	2.55426	3.28071	18.2195	6.82633	2.80127	5.33628	13.0451	2.15871
"1769454_at"	13.2142	5.8416	3.34651	0.570458	4.02396	0.235396	8.25728	0.688484	4.30032	4.84149	0.556924	9.7047
"1769455_at"	114.948	255.128	524.897	500.646	482.756	525.633	61.8532	58.5296	23.3013	23.5635	68.6195	42.6435
"1769456_at"	123.224	140.973	238.383	32.6138	35.277	33.6653	19.4733	18.8765	14.1828	17.8913	18.2686	36.6962
"1769457_at"	7.39309	7.9594	1.42787	1.33799	1.7415	1.63592	4.90243	3.91826	0.730904	5.93975	2.71186	0.944468
"1769458_at"	15.6691	1.18906	10.8508	3.87074	3.3362	2.79399	10.1114	10.9349	13.7974	14.905	19.7777	22.6797
"1769459_at"	53.4718	180.661	418.634	112.968	108.991	103.973	78.0432	72.9819	47.3377	114.224	139.325	115.906
"1769460_at"	113.708	61.2144	89.5828	68.2753	64.3415	74.1379	81.6898	40.425	32.0613	78.9284	93.1421	64.7278
"1769461_at"	26.5025	32.8417	41.4427	12.1245	18.3685	10.3354	99.852	91.9939	71.3913	125.335	108.948	208.341
"1769462_at"	252.939	604.102	1474.06	684.057	677.965	695.342	134.249	95.4987	58.6752	119.795	181.385	150.825
"1769463_at"	136.99	97.8412	253.58	54.3314	55.0262	65.9169	45.2862	43.8242	31.4892	21.6544	49.1193	38.6138
"1769464_at"	455.737	468.866	1150.14	507.919	510.362	554.755	31.4206	28.5059	22.1633	54.1453	62.0769	53.2431
"1769465_at"	4.3011	3.11512	2.67046	3.3468	0.644494	3.38267	0.977971	0.999771	3.00647	6.63007	6.70406	6.26675
"1769466_at"	11.512	21.7388	21.3222	13.4541	11.3473	9.27229	43.2885	60.44	62.8827	59.3017	131.954	150.401
"1769467_at"	33.9505	53.1949	60.7768	12.0112	9.08641	12.8446	92.8266	107.858	71.2801	92.2536	145.033	161.187
"1769468_at"	276.088	113.698	172.142	24.4261	24.6955	25.2507	55.0486	58.8429	41.1533	77.2245	91.5869	78.0951
"1769469_at"	18.6758	1.90731	7.8227	1.63746	0.449336	0.513719	5.25457	0.785156	7.41339	2.76182	10.0916	0.417922
"1769470_at"	3.51092	1.67871	8.19698	3.83059	0.669725	0.22208	1.12717	2.25847	1.13115	2.31691	6.81068	7.46881
"1769471_at"	1.02764	5.69786	1.64071	2.59132	0.850391	1.45188	1.13843	6.4013	8.31921	1.34536	0.582149	3.90365
"1769472_at"	27.8342	29.1554	16.7668	20.4648	23.4643	16.1962	38.3063	53.6061	18.0441	31.1923	42.8475	44.0271
"1769473_at"	21.5807	7.85197	0.97385	0.297038	2.93557	0.199708	3.45775	10.6317	1.75183	7.63498	1.87133	11.4481
"1769474_at"	76.9838	84.3996	179.025	112.677	103.912	113.225	308.773	268.01	149.659	509.924	546.027	467.515
"1769475_at"	2.00186	1.21567	0.621023	3.3013	1.30212	0.419992	1.43949	8.17208	2.98154	5.25465	1.41112	14.0684
"1769476_at"	7.21811	12.7762	10.0114	0.319876	1.04729	2.73661	0.326636	7.36476	1.07584	5.8073	3.68493	5.98298
"1769477_at"	9.86525	5.30407	9.90453	2.94842	2.04134	0.266877	6.1565	10.5941	1.46189	1.23458	11.0757	3.10522
"1769478_at"	475.736	487.767	1052.27	134.296	146.955	171.684	48.823	87.9033	51.1327	75.3112	104.412	124.756
"1769479_at"	1.72565	15.6564	9.79981	0.586772	0.352017	0.275441	0.480819	1.59803	12.2188	1.03125	0.419567	6.65334
"1769480_at"	2.01706	17.3059	8.30967	0.564504	4.98026	4.04717	7.95291	7.85079	14.3146	13.0144	9.85777	8.14854
"1769481_at"	115.797	92.4024	288.658	117.664	127.979	128.757	64.7786	46.6122	33.7993	43.0044	64.9335	49.8498
"1769482_at"	0.985509	20.4834	26.936	13.7531	14.8238	14.783	14.0746	16.6211	8.47564	15.2806	22.7989	26.009
"1769483_at"	0.563418	3.49615	22.2746	1.89548	7.11391	5.77289	6.29525	9.33939	5.06373	5.60431	0.414871	2.22261
"1769484_at"	85.6767	298.029	876.513	134.332	127.662	158.596	74.3701	71.5927	42.6662	81.0733	129.034	145.506
"1769485_s_at"	67.656	27.9548	66.5759	26.0032	20.8787	26.0597	47.0973	43.7682	30.1334	46.3662	50.2766	53.7958
"1769486_at"	6.36477	0.736721	12.5369	0.29178	1.83263	1.37949	1.01878	0.999195	2.43999	0.899088	4.19644	7.48388
"1769487_at"	443.84	704.607	1347.34	186.236	188.386	184.124	102.634	105.557	56.8604	178.467	179.991	111.519
"1769488_at"	13.5639	2.53838	2.4925	1.4638	0.364595	0.41899	1.43248	10.9846	1.1001	1.57243	2.10616	1.12032
"1769489_at"	12.0412	2.70345	2.22077	1.74995	2.49307	0.549969	4.87501	1.94374	1.19914	1.69051	1.77965	10.6342
"1769490_at"	8.48921	6.3897	7.29208	2.19273	0.166117	0.0889367	1.93343	0.854859	4.24759	0.183678	0.75124	7.65825
"1769491_at"	11.7767	16.9002	14.8041	7.20961	4.37715	3.31124	12.9017	10.5069	9.74377	8.66148	11.3342	8.89831
"1769492_at"	14.1152	9.03627	11.2003	1.36431	0.741065	0.508002	10.5257	3.84607	2.43687	11.1734	2.52192	14.5618
"1769493_at"	8.80214	10.0435	4.59165	0.120622	2.69473	2.46533	3.65047	6.34519	2.66611	4.87035	7.85738	2.34593
"1769494_at"	2.93673	0.702312	5.83954	0.825471	1.35821	0.584065	2.30053	0.725547	1.29542	0.600427	10.4762	1.46021
"1769495_at"	73.0168	351.45	690.706	246.585	229.978	245.59	14.7741	22.7506	9.92445	29.9637	29.9246	28.113
"1769496_at"	1.8272	1.57241	0.404675	0.173769	2.20348	0.142208	0.330089	0.802235	1.75594	0.117683	2.6216	5.14172
"1769497_at"	7.76164	7.48495	2.57393	4.14518	2.37695	2.19062	14.3456	9.38223	2.6497	9.13148	3.51268	9.81576
"1769498_at"	7.84313	0.442544	2.97927	0.570405	0.113388	0.098914	3.63768	0.309038	0.489015	0.368625	1.89538	0.40762
"1769499_at"	1.27221	0.257488	0.413012	0.0989025	0.0762644	0.10676	4.03814	1.19803	4.45504	1.52657	6.40821	1.18019
"1769500_at"	27.1126	71.9137	138.5	46.879	45.5617	49.0835	43.5999	63.9458	20.6941	36.741	52.629	49.8027
"1769501_at"	75.3179	46.1921	113.279	17.2414	23.1619	26.7396	15.2257	15.912	1.1522	24.2065	52.8172	34.6985
"1769502_at"	204.429	375.305	875.3	117.113	113.052	95.8303	19.2964	27.9887	27.858	20.5321	38.186	18.114
"1769503_at"	3073.74	4976.68	8269.59	1275.06	1411.71	1382.01	368.051	288.725	109.719	256.546	387.471	162.789
"1769504_at"	96.0265	186.451	395.667	96.405	80.0074	95.2562	266.574	289.092	168.785	265.28	362.07	408.267
"1769505_at"	12.4434	1.79419	1.36961	2.53171	1.38181	3.679	0.805101	0.993945	6.45995	4.74919	0.570177	2.33456
"1769506_at"	35.493	239.228	360.901	44.5847	42.3071	29.4157	27.3271	25.4965	20.9034	48.8975	37.9235	34.9408
"1769507_at"	0.825431	5.1713	7.45048	1.04028	2.77168	2.3216	6.70563	12.6526	8.50412	11.1599	0.484011	0.591475
"1769508_at"	40.154	27.8943	30.6768	8.59072	4.72414	6.98804	11.36	14.0409	11.117	2.44059	2.82227	4.09842
"1769509_at"	2.52004	1.84944	3.97364	1.26492	3.61598	2.77077	2.50684	3.1077	9.71556	1.33412	3.09444	1.76149
"1769510_at"	309.274	563.051	1018.5	463.359	323.042	385.356	47.6409	22.7051	19.3387	25.9484	37.4739	33.9698
"1769511_at"	489.61	487.419	1095.99	97.216	96.5378	108.86	116.328	120.869	53.933	124.07	160.408	129.933
"1769512_at"	2.23581	0.779476	5.44468	0.939235	1.66024	1.14409	1.64291	1.45255	6.42277	0.523338	0.70914	0.333779
"1769513_at"	2.27873	0.708183	1.14834	1.12271	4.71842	2.14854	0.955463	0.613426	0.44911	1.55818	2.14279	3.9437
"1769514_at"	192.17	371.166	593.638	185.899	175.683	197.534	77.0366	79.8263	28.5792	75.3895	115.371	93.6429
"1769515_at"	20.969	1.58806	14.3286	0.940466	0.577804	0.729408	38.6968	28.6954	24.3669	45.1394	75.156	59.9572
"1769516_at"	340.69	477.396	737.834	351.844	355.879	390.904	56.7229	49.2165	39.5727	62.3487	65.3649	71.0442
"1769517_at"	1.61403	4.50644	2.2512	0.126399	6.88115	0.579914	0.39535	11.57	8.53621	1.75993	2.73193	4.04172
"1769518_x_at"	393.354	400.51	678.273	156.217	178.328	166.494	400.455	886.846	625.82	700.109	957.328	1211.6
"1769519_at"	98.6297	768.698	1904.83	230.287	237.566	263.736	13.9351	16.9004	13.4326	16.5687	12.5776	17.4708
"1769520_at"	67.6262	179.261	345.836	128.441	127.919	108.051	104.412	71.7004	49.4022	70.6598	127.389	81.3131
"1769521_at"	3.92156	7.83342	3.24929	1.65437	2.26279	0.668023	1.38347	0.547959	0.465878	1.01275	0.797735	2.17528
"1769522_at"	2.78407	4.81706	8.47873	0.162447	2.69738	0.0782334	4.54055	1.94164	5.39582	7.76867	0.739963	3.98617
"1769523_at"	432.821	192.359	388.49	81.34	93.1445	100.828	38.6487	43.3307	23.9943	21.2351	44.8377	56.9912
"1769524_at"	10.1842	7.16808	12.2627	1.12191	1.64137	1.80012	3.05354	15.3257	1.62962	7.54307	11.5597	9.86232
"1769525_at"	445.02	170.752	353.114	27.6704	26.0327	34.6314	40.1916	68.0958	26.4849	30.036	40.4263	78.9798
"1769526_at"	314.252	299.673	543.466	92.0237	98.3867	97.8618	88.446	62.3918	67.2704	92.6393	89.4744	124.664
"1769527_at"	52.7139	178.935	333.904	45.4412	37.4434	44.4081	41.5625	53.3255	31.6792	36.1438	54.5253	46.4223
"1769528_at"	295.257	297.633	531.643	224.095	222.317	250.256	25.6905	38.053	16.5529	43.671	74.3434	54.5909
"1769529_s_at"	2.47598	1.03986	0.825408	2.52964	0.369458	2.76646	0.223612	4.12049	0.873117	7.33888	0.807508	1.48165
"1769530_at"	5.04469	11.5516	13.4438	5.68007	0.395844	1.39004	0.939032	0.55345	8.27384	6.98623	0.351791	0.789788
"1769531_at"	22.4725	10.4064	6.26624	1.54071	1.74462	3.62451	159.599	99.6617	52.8971	138.282	181.447	192.443
"1769532_at"	6.69034	0.391644	0.274521	1.55986	2.79227	0.343205	0.252969	3.90515	1.46683	0.985728	3.8549	1.35367
"1769533_at"	1.3876	1.62743	1.32373	1.85982	3.21388	0.673162	6.29118	0.844154	1.60232	1.31122	2.21875	5.61704
"1769534_at"	128.795	283.529	644.775	75.562	72.9183	77.2681	41.324	32.2129	8.03479	18.5889	46.2136	47.9192
"1769535_at"	7.85926	8.23103	7.67548	2.73165	1.56777	2.9268	3.04172	8.45687	6.7467	6.79776	3.55156	6.34388
"1769536_at"	1.44634	1.16212	0.458043	0.22149	0.150988	1.68328	3.17581	0.242992	2.67834	4.14244	2.44736	0.739017
"1769537_at"	3.99811	0.723775	0.942114	1.13613	0.110037	2.83993	0.505299	0.394829	1.19173	1.93978	6.76797	7.49504
"1769538_at"	53.108	267.597	611.289	200.42	153.328	174.75	60.4697	48.9976	32.3264	82.7062	104.58	96.4202
"1769539_at"	538.213	268.894	530.302	77.5362	86.0956	93.6025	94.5133	101.012	56.2467	84.2285	136.686	148.678
"1769540_at"	9.04088	6.79566	7.62282	1.4225	4.32225	2.45299	1.61785	2.73877	3.13182	7.71917	9.29552	9.04858
"1769541_at"	92.1678	52.4886	144.823	43.8211	43.4705	49.623	38.6544	38.9311	31.9595	25.1252	55.3764	60.4792
"1769542_at"	4.11285	1.23389	5.60575	0.11232	1.07262	0.526739	3.44287	2.70027	0.657526	0.551832	0.795999	1.18649
"1769543_at"	27.0344	5.30897	7.71298	3.06439	4.4612	3.56939	12.218	11.0887	4.15456	17.3186	17.0855	9.90272
"1769544_at"	151.397	173.545	427.82	296.334	275.865	292.718	32.9095	30.0633	16.8887	24.1891	30.3422	17.0206
"1769545_at"	2.67851	8.42203	6.803	2.19346	2.80974	2.42995	7.71717	13.5568	1.10812	0.431133	2.40544	9.02886
"1769546_at"	11.9361	5.6907	9.22243	3.25288	3.83914	1.19933	4.81778	1.53072	4.18728	3.85624	5.15222	10.9339
"1769547_at"	5.58859	4.39004	0.475703	1.90707	0.579903	2.38591	5.00709	14.7448	6.78777	0.92957	5.0056	0.278532
"1769548_at"	2.0973	0.867707	5.15418	0.144101	0.860221	1.45778	4.4638	0.859483	1.13325	1.04415	1.08748	1.19122
"1769549_at"	149.188	607.252	641.84	126.398	107.88	97.5112	50.7534	53.5074	40.7998	65.9404	71.8537	37.5556
"1769550_at"	324.064	1125.15	2258.3	121.545	100.212	128.66	41.4419	39.9938	29.9648	55.376	67.2914	65.5694
"1769551_at"	372.056	215.547	437.557	224.132	239.406	295.021	41.4656	50.3465	21.7142	48.9804	77.2497	52.6549
"1769552_s_at"	10.8293	7.83935	0.720726	0.268838	1.58225	0.907304	1.02122	0.316171	0.682728	1.06944	0.288556	1.00061
"1769553_at"	15.7648	22.4154	32.1487	16.0011	13.6299	9.75535	21.3743	14.3172	5.52473	6.44527	25.5203	11.1068
"1769554_at"	54.2574	168.69	245.083	114.62	116.474	99.3043	102.833	50.6296	38.0415	58.0148	104.857	56.5964
"1769555_at"	34.2068	76.6281	130.838	43.8577	52.723	50.2448	34.1374	47.7561	43.3688	45.0543	74.3905	75.4553
"1769556_at"	53.6801	209.594	405.697	117.449	148.239	119.809	91.6598	117.263	65.9103	61.5113	150.775	135.031
"1769557_at"	72.8826	234.249	507.685	205.168	166.13	214.981	23.254	8.22924	13.68	13.2583	42.3159	18.7747
"1769558_at"	395.696	290.951	627.373	331.19	348.479	339.841	109.177	125.029	74.3263	140.128	154.897	144.218
"1769559_at"	8.81861	1.84065	7.69364	1.27385	1.38916	1.08738	4.65844	9.28871	4.09168	5.45654	4.31397	12.12
"1769560_at"	2.28713	6.31357	1.34437	4.84362	1.30342	3.72266	9.43623	3.93118	2.90137	10.2193	7.03227	6.97237
"1769561_at"	1.03875	1.39907	14.7592	5.11329	1.60336	2.70327	4.59685	5.38254	2.65691	8.00282	5.08003	6.33679
"1769562_at"	95.6764	200.764	424.793	109.187	106.337	104.146	94.7588	74.0132	31.7062	74.7139	91.1553	106.511
"1769563_at"	10.1269	12.6552	18.8635	2.70493	4.76149	1.97455	1.80131	10.0257	9.05636	6.53789	8.18488	7.17507
"1769564_at"	14.0644	183.6	351.458	25.4771	26.381	21.0798	69.7736	102.211	51.851	73.1511	85.5762	98.2193
"1769565_at"	5.00964	3.18884	9.65448	0.49354	2.5466	2.66182	1.42401	2.14262	1.6041	0.59819	1.65616	0.42877
"1769566_at"	284.307	746.833	1009.41	585.625	529.751	461.179	251.58	270.258	124.087	245.651	334.813	271.232
"1769567_at"	14.542	1.14558	12.4916	0.785132	0.234181	0.433586	2.86992	1.6094	6.42512	5.22336	10.6405	1.64088
"1769568_at"	94.4915	88.9133	190.19	66.9586	54.7092	62.4472	18.5259	17.202	18.3849	15.4752	23.8705	11.0652
"1769569_at"	12.4198	8.53348	4.71242	0.333401	0.504862	2.31035	16.4434	6.18336	8.01177	4.60227	12.595	4.58171
"1769570_at"	246.146	873.535	1776.72	205.201	178.301	194.281	135.546	73.2903	46.0513	118.055	94.8199	77.4126
"1769571_at"	169.949	116.581	379.58	61.8859	59.8399	69.8753	46.7454	32.0945	25.4158	89.559	91.6916	95.6444
"1769572_at"	12.0022	1.16638	9.0213	0.594072	0.276811	2.51027	9.27724	4.45762	2.86997	1.29393	0.875458	0.383612
"1769573_at"	143.693	951.242	1830.87	867.973	847.332	830.66	21.5462	30.1863	13.0374	23.3604	18.3924	11.8916
"1769575_at"	168.762	262.851	618.858	144.236	142.992	148.947	125.963	97.2896	57.1919	115.257	160.124	176.784
"1769576_at"	1009.45	150.236	250.758	46.0896	50.6881	49.0587	108.021	118.226	86.2973	95.0101	122.13	155.731
"1769577_at"	9.21275	1.77437	1.5852	0.943591	1.03545	1.05426	10.3164	7.33074	7.96438	2.24735	15.42	1.23616
"1769578_at"	2.61071	0.320263	5.48134	1.37202	0.428717	0.0888456	5.25177	2.12218	3.6547	1.94392	3.76493	2.34509
"1769579_at"	500.321	385.952	706.001	193.997	204.714	224.402	18.4536	21.461	12.8499	42.3886	34.3995	32.5129
"1769580_at"	91.4159	214.925	450.736	73.8202	72.7798	86.1918	16.4115	14.3441	6.02875	27.5612	26.5246	27.7846
"1769581_at"	9.03988	7.07181	11.6107	5.53947	4.29626	0.443556	7.129	10.0002	4.78532	13.9414	9.21572	19.9215
"1769583_at"	0.634313	3.9938	5.16008	0.397272	0.49794	1.59808	0.89586	1.36844	1.46143	0.557229	1.24623	6.54058
"1769584_at"	0.552617	0.203817	0.259642	0.113189	0.103531	0.280185	0.295204	0.723411	7.32789	0.634054	0.717317	0.533497
"1769585_at"	1649.97	415.003	848.905	362.67	388.268	386.282	85.1152	92.7203	40.1372	132.827	182.316	162.609
"1769586_at"	10.7685	60.982	91.6992	23.5629	23.6943	19.2256	61.4612	129.726	72.0504	100.557	102.177	215.364
"1769587_at"	1092.34	1174.77	2411.96	294.318	303.194	358.857	29.312	22.4192	13.9631	20.8768	32.001	18.7178
"1769588_at"	0.343193	0.913087	1.07808	0.215244	1.11373	0.236102	1.33471	0.223662	2.86585	0.283795	0.456547	0.184267
"1769589_at"	8.06503	4.68747	2.82208	3.28414	0.193708	0.100021	1.37919	1.16449	6.97755	3.12178	0.533215	3.23397
"1769590_at"	1.334	6.02036	0.439576	0.157612	1.95394	0.729856	7.47712	2.3155	6.666	0.822126	0.548611	4.02663
"1769591_at"	164.258	341.585	672.949	57.2983	53.7397	61.1021	59.2515	41.7728	27.4202	62.2586	90.7565	83.0371
"1769592_at"	17.9789	0.408511	10.7411	1.50708	1.77561	1.5995	1.83868	4.14062	0.360016	3.76016	4.58262	5.68057
"1769593_at"	14.4746	14.9939	1.20799	1.57699	2.57252	0.339986	1.62083	1.78718	16.492	9.51078	19.3103	2.61665
"1769594_at"	17.86	8.01862	9.01193	0.17836	0.210835	0.803564	19.1567	5.67699	10.4883	8.45911	10.884	1.38279
"1769595_at"	19.1485	0.731275	3.23206	0.350619	1.7552	3.08967	1.01323	1.16353	7.24425	7.49523	1.35369	0.815953
"1769596_at"	3.2873	23.4924	1.98462	9.41504	8.53951	4.28869	16.2891	9.93244	9.13129	4.98043	2.67417	3.73064
"1769597_at"	379.387	1574.69	2515.42	89.2249	78.2299	82.6286	52.917	65.5267	48.7035	49.4237	70.7101	70.5062
"1769598_at"	67.1296	122.924	275.071	81.1266	70.9037	71.1891	141.275	96.6527	49.6509	112.267	130.537	109.136
"1769599_at"	590.429	212.967	375.704	178.846	199.188	232.326	194.469	126.991	62.8079	201.763	188.46	115.014
"1769600_at"	94.1205	343.226	708.502	153.408	155.714	157.984	25.2542	32.1313	14.6548	38.8722	47.9358	52.6919
"1769601_at"	191.301	120.985	301.822	107.797	103.548	119.818	29.9773	20.2922	13.0565	16.4976	26.8408	26.373
"1769602_at"	46.4175	34.9495	107.861	18.2062	23.4897	19.875	118.751	153.222	100.448	114.432	223.274	246.886
"1769603_at"	490.579	244.24	552.916	238.828	240.427	239.426	41.0282	47.9572	24.2671	66.085	97.8135	59.5509
"1769604_at"	70.9542	69.7344	163.994	68.2501	68.1522	61.2617	64.5618	53.2506	28.316	74.4089	106.916	78.5079
"1769605_at"	8.30918	13.5369	15.8828	2.72668	3.59339	0.894181	5.3929	8.90629	5.37784	1.08819	1.79849	5.62739
"1769606_at"	82.5623	509.102	1386.46	224.01	206.93	232.309	54.3225	52.8685	14.9333	48.0393	51.8285	54.3783
"1769607_at"	91.1314	78.2453	162.752	46.9366	52.1755	55.6185	42.2945	41.0593	36.8876	91.5178	61.7232	78.6764
"1769608_at"	831.898	348.857	743.166	180.604	204.111	230.797	35.9258	31.3214	26.3048	29.6568	37.8088	27.4539
"1769609_at"	342.895	229.156	513.826	96.7999	99.1306	138.056	57.8194	51.2064	28.9649	100.894	126.645	86.4007
"1769610_at"	30.656	20.1461	34.7299	4.29427	5.63241	6.1633	58.1054	25.9409	35.7304	47.1782	47.7768	64.9279
"1769611_at"	2.97543	0.995558	2.42554	0.348449	0.792956	0.523309	8.38617	2.7897	10.2815	11.713	3.83632	10.4149
"1769612_at"	17.7593	1.17306	9.00387	2.11481	0.477253	0.256432	2.16741	1.40081	8.57613	5.81869	9.57626	7.4452
"1769613_at"	7.80548	3.14817	5.08723	0.786106	2.783	1.79934	1.02721	1.34246	2.23729	7.29858	8.46756	1.2871
"1769614_at"	122.295	208.901	419.041	76.7134	70.3441	69.9611	149.912	147.057	79.9036	151.689	257.504	225.762
"1769615_at"	7.13116	1.26023	6.35007	0.26013	0.595823	0.528251	8.30285	7.63101	0.603857	11.6708	13.0679	5.13085
"1769616_at"	4.93592	8.95197	8.6457	4.10714	2.74034	1.52233	9.01455	7.23812	0.345753	5.03062	5.38512	8.12149
"1769617_at"	40.7817	52.1869	90.2801	21.937	20.5802	20.7625	128.359	155.818	87.8418	158.276	221.182	200.188
"1769618_at"	9.57443	2.14927	3.25685	0.450107	0.250089	0.193436	9.33641	13.5529	0.636182	2.14983	3.74958	2.08103
"1769620_at"	1242.31	1185.69	2091.38	779.513	808.084	777.493	36.3711	32.1224	24.7147	41.4863	28.9627	38.2306
"1769621_at"	173.338	290.608	582.35	152.639	162.276	144.181	21.6318	33.9171	10.2915	15.7465	39.49	30.8954
"1769622_at"	728.03	430.68	444.094	77.8756	109.607	86.2804	253.887	144.812	39.9216	104.956	101.612	87.1594
"1769623_at"	7.20525	6.69748	3.12557	0.350489	1.22935	1.28757	1.71134	9.58075	6.15571	1.35495	0.542757	5.80613
"1769624_at"	347.87	105.295	227.854	54.122	60.2163	59.8009	33.6708	40.4461	25.2668	37.8317	38.228	40.0395
"1769625_at"	6.70598	10.0693	5.2342	0.581247	0.15422	0.997239	4.4586	8.27544	1.53615	9.83497	3.39842	7.55659
"1769626_at"	31.3395	98.6259	395.977	179.971	160.489	175.768	44.7872	56.0913	37.9358	52.355	111.036	108.697
"1769627_at"	24.1681	65.5372	142.928	48.3784	48.4264	65.9226	15.6387	12.4042	18.7997	25.8346	21.345	20.2108
"1769628_at"	116.911	326.127	759.811	227.288	235.117	248.485	50.2469	46.8381	43.6541	50.9143	89.1432	79.5769
"1769629_at"	1.72614	2.87507	4.4212	0.553229	0.106416	2.17419	0.379953	11.6559	4.11203	8.33759	1.27125	1.31428
"1769630_at"	1.24207	14.5008	10.2114	3.44645	7.9716	2.1472	2.85564	3.23297	1.1276	0.664726	1.08315	0.579578
